ID,bstatus,trans_cf_td,trans_ca_cl,trans_re_ta,trans_ni_ta,trans_td_ta,trans_s_ta,trans_wc_ta,trans_wc_s,trans_c_cl,trans_cl_e,trans_in_s,trans_mve_td
13818,0,1.369163455,0.147192595,6.270642781,7.931224097,0.257393304,0.288390539,6.61365843,1.615428051,0.051618844,5.751630397,0.481446634,2.47E-05
13819,0,1.36913108,0.160816773,6.248596604,7.927904035,0.115288557,0.045007385,6.612875062,1.615722791,0.042431761,5.751188152,0.562677771,0.000601441
13820,0,1.369168327,0.188887786,6.270261695,7.938855028,0.263893348,0.162023515,6.627408371,1.615585538,0.0974346,5.751831426,0.504371302,0.000263171
13821,0,1.369168393,0.062034712,6.26984886,7.936027865,0.304738373,0.116161063,6.597029118,1.615260319,0.04367141,5.751651114,0.473962398,5.83E-05
13822,0,1.369166095,0.267025787,6.274167217,7.936796379,0.253009614,0.291372355,6.642490012,1.615545273,0.071584921,5.751746864,0.481657465,4.13E-05
13823,0,1.369182631,0.058863546,6.270519108,7.936160518,0.222245768,0.393105888,6.594762108,1.615368823,0.045582811,5.75162108,0.474725294,0.000181122
13824,0,1.369171282,0.194968225,6.265177565,7.934053868,0.222643835,0.439881565,6.634695783,1.615460912,0.075679139,5.751805547,0.481609976,0.000314142
13825,0,1.368829141,0.40188709,6.258635023,7.926836114,0.017758283,0.309371223,6.681705191,1.615680686,0.47477438,5.75129298,0.475407283,0.017175552
13826,0,1.369113168,0.415038385,6.244914515,7.928579299,0.053654506,0.302370078,6.670155953,1.615645179,0.156400129,5.751211565,0.490806131,0.002458906
13827,0,1.369151074,0.147886357,6.252856177,7.929905967,0.302583137,0.296969422,6.617007319,1.615440193,0.105008438,5.753167224,0.477607103,8.21E-05
13828,0,1.369671451,0.380574613,6.273624305,7.948714316,0.030001023,0.452901254,6.669078449,1.61552978,0.205338639,5.751263061,0.477277543,0.047870099
13829,0,1.369167346,0.151615532,6.269668016,7.938051414,0.2617725,0.352922059,6.625853267,1.615458511,0.044226644,5.754122059,0.489675892,6.40E-05
13830,0,1.369156974,0.223199893,6.265768293,7.931619905,0.208712776,0.177560785,6.623392561,1.61553213,0.258801795,5.751274651,0.474143275,0.000285996
13831,0,1.369152364,0.200460457,6.274748297,7.930907649,0.227183138,0.261075576,6.643946842,1.61557658,0.046270969,5.752143993,0.503501635,9.07E-05
13832,0,1.370622396,0.360960973,6.279447654,7.941828735,0.007622682,0.402055834,6.652706091,1.615515675,0.185913682,5.751217142,0.477940839,0.017385508
13833,0,1.369200418,0.207719079,6.268373811,7.936641935,0.120058276,0.277798847,6.639714538,1.615543317,0.091627776,5.751849999,0.482679673,0.00086559
13834,0,1.369168424,0.224461288,6.270005633,7.938331767,0.266932979,0.45607851,6.649245955,1.615487385,0.051496938,5.752390061,0.482235028,8.89E-05
13835,0,1.369170513,0.180475081,6.270123588,7.937634426,0.242964486,0.566814608,6.620507586,1.615419647,0.087488644,5.751700451,0.477913517,0.00013757
13836,0,1.369192495,0.140993079,6.271086344,7.935472606,0.169089092,0.193864455,6.610740904,1.615427162,0.063703612,5.751429403,0.482221752,0.000553142
13837,0,1.369074963,0.039305549,6.239828827,7.914171583,0.165721452,0.08918104,6.596921745,1.615198825,0.05813814,5.751226009,0.479921859,0.000460758
13838,0,1.369168627,0.11295591,6.270511349,7.937479104,0.292718083,0.286517594,6.605313222,1.615393525,0.060080951,5.751823438,0.476783296,0.000137759
13839,0,1.369127058,0.180395147,6.245230225,7.903714135,0.516669384,0.226783893,6.625252103,1.615506031,0.047803035,5.747630518,0.483534936,1.22E-06
13840,0,1.369178981,0.197582954,6.272609988,7.938234759,0.205055207,0.629892634,6.630714334,1.615428066,0.077947968,5.751915638,0.477959504,9.48E-05
13841,0,1.369212815,0.226011811,6.259948404,7.939301723,0.114002996,0.328338392,6.629708566,1.615478317,0.057208078,5.751354332,0.481929911,0.000532691
13842,0,1.369174879,0.109748438,6.266533736,7.933428299,0.25251962,0.359949988,6.605804628,1.615397034,0.152668625,5.751239598,0.47386466,9.93E-05
13843,0,1.369165503,0.258827046,6.268404856,7.937950553,0.291039233,0.368390593,6.653673923,1.615535202,0.064129556,5.751928569,0.485668807,0.000116954
13844,0,1.369133432,0.021412158,6.252955759,7.912421372,0.4729056,0.067885777,6.513857609,1.612692377,0.067522361,5.734906284,0.473074979,2.59E-06
13845,0,1.369274844,0.385344119,6.273678054,7.937125438,0.041856071,0.314226709,6.667375128,1.615621645,0.349825933,5.75126259,0.482231198,0.00331918
13846,0,1.369162151,0.203114693,6.278338616,7.932589632,0.136926596,0.332908878,6.63465593,1.615493369,0.054350441,5.751675672,0.487509902,0.000209167
13847,0,1.369147906,0.422504027,6.262751351,7.932136204,0.071372255,0.189106846,6.655108208,1.615756634,0.457726285,5.751154242,0.47839593,0.007138246
13848,0,1.36910071,0.037756555,6.200965227,7.908254754,0.239196167,0.095035977,6.554925213,1.614448174,0.041818398,5.754927981,0.498801524,0.000214632
13849,0,1.369163738,0.158131455,6.214806727,7.93412385,0.260099258,0.359083249,6.630782372,1.615471792,0.142716439,5.754921705,0.476797743,0.000211024
13850,0,1.369182909,0.12080289,6.26756445,7.934280172,0.18842525,0.28995653,6.606878046,1.615400055,0.050330074,5.751874656,0.478534521,0.000203562
13851,0,1.369165491,0.089872761,6.256451191,7.942009545,0.425749144,0.191402962,6.603149512,1.615372489,0.041711011,5.74753405,0.473678172,0.000146157
13852,0,1.369192354,0.213685513,6.27231529,7.936631789,0.12913234,0.377917444,6.634939218,1.61547797,0.050323912,5.751768419,0.478803967,0.000417692
13853,0,1.369079346,0.062656687,6.21290868,7.884316958,0.313850123,0.457994522,6.565193702,1.615315886,0.051697487,5.674516199,0.476680062,0.000297121
13854,0,1.369134004,0.150752692,6.266932571,7.926714902,0.175416865,0.35791868,6.617709357,1.615432782,0.050464829,5.752405847,0.473685259,3.52E-05
13855,0,1.369190096,0.251105545,6.274442569,7.939754235,0.183615005,0.416243642,6.639043052,1.61547689,0.056694267,5.751524785,0.481218261,0.000318815
13856,0,1.369156216,0.121264218,6.265283304,7.930991077,0.406270082,0.115059348,6.607052216,1.615400946,0.073823144,5.753079208,0.487864145,2.37E-05
13857,0,1.369721902,0.202360188,6.268445514,7.937416592,0.009705956,0.457258921,6.637604664,1.615463157,0.063690466,5.751730683,0.488639384,0.008069903
13858,0,1.369006386,0.057376442,6.138843929,7.846068461,0.152393132,0.112919546,6.595649231,1.615234889,0.086849198,5.775150525,0.476418956,0.000374001
13859,0,1.369156825,0.122281213,6.263656298,7.931335426,0.284017509,0.400510071,6.607383477,1.615401577,0.047348326,5.752135619,0.479335657,4.52E-05
13860,0,1.36915654,0.092436502,6.266548507,7.935639942,0.389356355,0.173431927,6.60253938,1.615363484,0.052719459,5.752166139,0.473461476,0.00013148
13861,0,1.369175322,0.191129115,6.27017895,7.937668156,0.238160043,0.198113421,6.613715865,1.615447048,0.042568316,5.751312628,0.47703023,0.00016344
13862,0,1.369314406,0.196455431,6.271940715,7.941449269,0.044342645,0.358224859,6.647402987,1.615522135,0.06586841,5.752365772,0.494309512,0.001485111
13863,0,1.369219341,0.17290763,6.266515957,7.936260971,0.085780037,0.289723237,6.631888963,1.615502797,0.108554136,5.752141483,0.474072604,0.00143837
13864,0,1.36916661,0.191181952,6.268004796,7.934605262,0.29851704,0.244562743,6.616797206,1.615451549,0.139903791,5.751419759,0.473300221,0.000393775
13865,0,1.369159011,0.179187006,6.268708138,7.936755286,0.344979106,0.213923677,6.638512044,1.615597928,0.041587272,5.753079668,0.521132773,1.38E-05
13866,0,1.369053583,0.504819276,6.209157683,7.874563708,0.347003168,0.085710554,6.664326248,1.616611886,0.52574671,5.75132144,0.482882021,0.000390847
13867,0,1.369167214,0.223382909,6.272617482,7.933482154,0.254209685,0.395347717,6.626410926,1.615450688,0.069329817,5.751465136,0.478686264,0.000100042
13868,0,1.369167507,0.036650519,6.269590594,7.940885886,0.345643519,0.178584805,6.560189474,1.615028736,0.044735803,5.75319394,0.480678345,1.93E-05
13869,0,1.369176621,0.255525828,6.267595946,7.938467954,0.271790195,0.377339679,6.640556914,1.615493783,0.079470666,5.751787229,0.473646846,0.000392957
13870,0,1.369156623,0.31645022,6.268933833,7.930703397,0.275175061,0.303274798,6.658056889,1.615597295,0.057287501,5.751639647,0.48971191,7.02E-05
13871,0,1.369158866,0.082296183,6.267470234,7.932557883,0.298454091,0.259825762,6.595214155,1.615344186,0.049433734,5.752343958,0.47745026,9.04E-05
13872,0,1.369245251,0.251275175,6.26866236,7.939354192,0.077768627,0.214648988,6.635434899,1.615577795,0.260708359,5.75141193,0.476057696,0.000333692
13873,0,1.369152877,0.166829945,6.266819479,7.917128076,0.386939032,0.216572103,6.635233514,1.615574422,0.057703054,5.754556647,0.486086272,1.30E-05
13874,0,1.369198744,0.200064584,6.267056599,7.939416608,0.145965215,0.424042734,6.625244158,1.615442731,0.212595426,5.751416341,0.473563977,0.00097368
13875,0,1.369155014,0.22799374,6.254904216,7.934751012,0.433626325,0.402001259,6.642593642,1.61549017,0.052495314,5.748058506,0.483875277,1.31E-05
13876,0,1.367817809,0.101028256,6.210704179,7.826789044,0.062182297,0.31076941,6.5964606,1.615361545,0.083002913,5.754293119,0.477974388,0.007669872
13877,0,1.371965482,0.111784336,6.264359894,7.941097633,0.003026812,0.351044419,6.598021581,1.615372838,0.072450057,5.841593324,0.48949224,0.048642079
13878,0,1.369255708,0.265569724,6.271713141,7.949071091,0.119866739,0.50232848,6.668737847,1.615508531,0.042259333,5.751743856,0.485283562,0.00138942
13879,0,1.36733206,0.463688395,6.232501847,7.875884219,0.026932901,0.248907342,6.67559786,1.615750653,0.523972346,5.751310598,0.475068276,0.011788118
13880,0,1.369199064,0.338459948,6.276744542,7.935642732,0.133692732,0.226850187,6.634404766,1.615558988,0.096058124,5.75116998,0.482015271,0.000451551
13881,0,1.369166618,0.195771906,6.265891758,7.935945875,0.230024384,0.309299748,6.628290194,1.615480122,0.090605725,5.752864682,0.481937211,0.000212954
13882,0,1.369233929,0.229684382,6.269721025,7.939749337,0.084475456,0.353385732,6.643984389,1.615514137,0.05500366,5.751714565,0.487200825,0.001204428
13883,0,1.369161024,0.281517195,6.261263441,7.931931056,0.089658082,0.248223565,6.6397028,1.61556766,0.160397875,5.751265958,0.482600987,0.00112354
13884,0,1.369096443,0.085037208,6.246010847,7.898689145,0.358973095,0.574897102,6.57488826,1.615356782,0.048070848,5.77744553,0.478203061,1.84E-05
13885,0,1.36919358,0.196052151,6.274998975,7.939657306,0.159984292,0.426322831,6.630084356,1.615453465,0.05109384,5.751716123,0.479238669,0.000171737
13886,0,1.369135982,0.20254232,6.265068602,7.920182686,0.361867375,0.160280392,6.6412872,1.615716204,0.060158182,5.752569644,0.517135715,4.43E-05
13887,0,1.369160868,0.127324299,6.26633131,7.935067498,0.238892276,0.162582336,6.609823384,1.615425854,0.047810818,5.752527021,0.493080254,4.26E-05
13888,0,1.368200212,0.725086508,6.217706954,7.910870625,0.021234193,0.220083084,6.696308799,1.615941054,0.078743721,5.751065175,0.482308223,0.007747664
13889,0,1.369144734,0.099233493,6.242352307,7.928371418,0.418837955,0.02222114,6.590468035,1.609632903,0.041502045,5.755891496,0.559833882,5.54E-05
13890,0,1.368941503,0.086391411,6.128952093,7.76973359,0.408659316,0.133085714,6.583945437,1.615130076,0.069278364,5.745164952,0.514772434,0.000390942
13891,0,1.369057355,0.147648265,6.199186673,7.904531198,0.210162879,0.319566055,6.625909696,1.615467926,0.044186006,5.754251951,0.487919849,0.002792245
13892,0,1.369084828,0.166593804,6.226856149,7.89484061,0.326296186,0.521099059,6.633280644,1.615443625,0.09229191,5.766988885,0.479979486,6.10E-05
13893,0,1.369141315,0.144244789,6.267973952,7.925051697,0.292715034,0.377104051,6.616343258,1.615426525,0.069082311,5.752938602,0.477912731,2.17E-05
13894,0,1.371876269,0.332528493,6.265596527,7.947209771,0.004812494,0.397895756,6.669198013,1.615559966,0.358141094,5.751373342,0.473476298,0.017481769
13895,0,1.369173943,0.087245623,6.272136215,7.937433759,0.232349631,0.185664919,6.602587581,1.615367072,0.062174296,5.751530035,0.474833641,0.000151498
13896,0,1.369006726,0.446640956,6.264028421,7.915243808,0.087974849,0.525292377,6.673707584,1.61550855,0.286040661,5.75287422,0.484396664,5.73E-05
13897,0,1.369181073,0.274486811,6.265698064,7.936267792,0.150951441,0.277084384,6.632679618,1.615512969,0.103236582,5.751246859,0.479506169,0.00060352
13898,0,1.369160567,0.233536449,6.265899701,7.93611424,0.353887641,0.363492958,6.633669843,1.615478985,0.050837087,5.752553823,0.481701388,4.09E-05
13899,0,1.36915779,0.165789085,6.269365565,7.932728402,0.270769852,0.191357443,6.610925385,1.615428968,0.057564002,5.751313648,0.478013033,7.78E-05
13900,0,1.368420604,0.063606433,6.174693486,7.788282384,0.144901811,0.323029071,6.539044893,1.615163819,0.051611614,5.746886106,0.479436378,0.00809116
13901,0,1.369131248,0.330391598,6.256171744,7.911502956,0.468515906,0.119772523,6.64458656,1.615908151,0.429997349,5.750351785,0.482256816,0.000136398
13902,0,1.369405036,0.247185655,6.264337519,7.935684978,0.028384736,0.444310068,6.655450711,1.615504541,0.204802205,5.751756569,0.4797365,0.004336226
13903,0,1.369175481,0.187382528,6.267763194,7.937584244,0.219981966,0.383426205,6.62463215,1.615448313,0.072428567,5.751692131,0.477354309,0.000155808
13904,0,1.369240953,0.308451301,6.279318068,7.948373701,0.171530759,0.305619872,6.629019971,1.615484296,0.093600618,5.751153477,0.478877734,0.000641873
13905,0,1.369206279,0.202667869,6.275042334,7.934726317,0.085363459,0.351386715,6.626054293,1.615459516,0.05502035,5.751411157,0.478951542,0.000811058
13906,0,1.369148563,0.503617697,6.262487188,7.926419141,0.431615769,0.111312522,6.661338781,1.616209764,0.587533773,5.751972813,0.478689766,3.89E-05
13907,0,1.369101787,0.095994283,6.110600601,7.908315243,0.351969326,0.054395096,6.601882041,1.615191711,0.047245204,5.750843674,0.509048877,0.000237039
13908,0,1.369186401,0.134484021,6.234717501,7.937575579,0.196400851,0.331930332,6.61196018,1.615417267,0.081218187,5.751889356,0.480448687,0.000324845
13909,0,1.369165106,0.14156716,6.270097129,7.93820294,0.337104741,0.367293879,6.611108279,1.615412462,0.071978809,5.751835257,0.473999973,0.000175557
13910,0,1.369141858,0.133581192,6.266349784,7.925271375,0.306795673,0.306687675,6.615450437,1.615432505,0.115557798,5.754595239,0.493368401,1.62E-05
13911,0,1.369123744,0.153115809,6.25127009,7.92189098,0.278908654,0.233904823,6.621809025,1.61548256,0.041630107,5.753403899,0.501126754,0.000112968
13912,0,1.369163638,0.394532025,6.267405616,7.935767929,0.294072937,0.381075376,6.676229403,1.615590426,0.060446088,5.751523096,0.485901682,9.49E-05
13913,0,1.370031508,0.276892852,6.273008842,7.939934413,0.009841568,0.387711929,6.659490041,1.615540555,0.06277699,5.751518582,0.484921312,0.047120904
13914,0,1.369184212,0.411334221,6.269098918,7.944605626,0.256386358,0.324206089,6.683313606,1.615667778,0.275148975,5.751516661,0.480762505,0.000390197
13915,0,1.369169928,0.254739195,6.269178795,7.940046004,0.268213239,0.377421187,6.656757347,1.615538886,0.043787771,5.752483441,0.488205293,0.000176849
13916,0,1.369178563,0.228237405,6.270527956,7.937694978,0.186411454,0.444637013,6.650868659,1.615494569,0.065458392,5.752536453,0.48491014,0.000206825
13917,0,1.369166527,0.174602378,6.259981671,7.93657147,0.279859971,0.36551531,6.631248485,1.615471255,0.105586353,5.761202506,0.481161138,0.00011814
13918,0,1.373917994,0.288640777,6.265104846,7.942594746,0.002068111,0.31339685,6.669368921,1.615629862,0.30809675,5.751571726,0.47942948,0.042371477
13919,0,1.369181667,0.326151357,6.270988969,7.938215572,0.213402511,0.27542213,6.65475562,1.615611735,0.167538556,5.751431823,0.474945855,0.000473706
13920,0,1.372839308,0.641918026,6.275297273,7.934484116,0.000695291,0.280413653,6.692202748,1.615768825,0.542456838,5.751091476,0.482572987,0.078627442
13921,0,1.369159291,0.24351209,6.271486021,7.934807695,0.235963113,0.285107406,6.654818953,1.61560188,0.047234525,5.752046863,0.493049156,5.04E-09
13922,0,1.369140349,0.059898841,6.246477843,7.923821283,0.426757993,0.053875322,6.597530722,1.615009485,0.044967861,5.752251762,0.476091951,7.68E-05
13923,0,1.36916007,0.163731893,6.265425932,7.935965857,0.372055,0.24371816,6.616873412,1.615452192,0.058350209,5.76773975,0.479956218,2.63E-05
13924,0,1.369171892,0.125264587,6.269803015,7.936412165,0.210575204,0.325085245,6.608062746,1.615404262,0.046125312,5.75208255,0.476425914,0.000104117
13925,0,1.36916342,0.210672368,6.255829442,7.934985923,0.24301411,0.414242503,6.636118492,1.615470447,0.050802024,5.751755582,0.481171565,0.000367901
13926,0,1.369156641,0.288283371,6.274934619,7.933389157,0.186683666,0.345486088,6.655474188,1.615554691,0.054213961,5.751566976,0.489598973,0.000113953
13927,0,1.369265735,0.146018951,6.239911334,7.918052681,0.009291227,0.36595391,6.619005822,1.615435486,0.100717346,5.752320086,0.473172282,0.050363026
13928,0,1.372665645,0.290386523,6.273501523,7.942662915,0.003387117,0.143468743,6.620747122,1.615546644,0.287395207,5.751097045,0.473980538,0.135731731
13929,0,1.369200247,0.243142563,6.267796243,7.938661912,0.146910838,0.230444646,6.620390085,1.615476219,0.143245175,5.751305299,0.478086614,0.000357849
13930,0,1.369175009,0.192786479,6.252878671,7.937552132,0.297053285,0.294539554,6.628539563,1.61548695,0.089466304,5.752054241,0.480349379,6.24E-05
13931,0,1.369155981,0.327285678,6.277958834,7.927392471,0.107604558,0.261063067,6.635808188,1.615537731,0.21346821,5.751187405,0.482030017,0.000125881
13932,0,1.36918514,0.288271688,6.148954078,7.934516467,0.155513361,0.427784181,6.665126895,1.615533297,0.276690775,5.751672813,0.482012373,0.001555999
13933,0,1.369178725,0.2300785,6.267682568,7.936078872,0.141806745,0.492438815,6.643459089,1.615466436,0.04876853,5.75161675,0.478065442,0.000810798
13934,0,1.369139471,0.13748873,6.263253899,7.920923863,0.334865356,0.157404046,6.609408664,1.615423046,0.055461401,5.751828642,0.481304965,3.31E-05
13935,0,1.369134429,0.31292653,6.27020435,7.928294618,0.160180725,0.441734832,6.665024756,1.61552635,0.044267372,5.751645978,0.484478563,0.00012813
13936,0,1.369117963,0.152406326,6.260289942,7.91944306,0.274463725,0.139602595,6.615438595,1.615493381,0.072122748,5.751850186,0.474319073,0.000224491
13937,0,1.369103594,0.060216625,6.219905288,7.88386682,0.432063662,0.640960233,6.495468403,1.615277255,0.051900496,5.7486353,0.474166554,7.89E-06
13938,0,1.369165469,0.221815894,6.270945769,7.937181524,0.294991064,0.238819507,6.626002065,1.615502859,0.102153008,5.751663933,0.481217424,0.000123994
13939,0,1.36921502,0.232649909,6.277309788,7.939919852,0.116254083,0.387730273,6.636441724,1.615478966,0.047089334,5.75159022,0.481045892,0.000735846
13940,0,1.369837145,0.206436461,6.27862222,7.947537049,0.023452003,0.469063657,6.634090597,1.61545367,0.052728784,5.751560963,0.477633173,0.009816997
13941,0,1.369161963,0.362920669,6.271529927,7.936428917,0.239608623,0.299352182,6.673846891,1.615663325,0.04535372,5.751558048,0.482366432,0.000146029
13942,0,1.358414904,0.509376835,6.228705185,7.891439771,0.003472529,0.15822465,6.677589854,1.616063302,0.383796394,5.751138313,0.483585181,0.048528048
13943,0,1.368703472,0.029978699,6.035985377,7.714676078,0.286805734,0.462377817,6.459259276,1.615108156,0.042175045,5.749756486,0.47787793,0.00102101
13944,0,1.369159992,0.223400949,6.268430776,7.934837705,0.218717231,0.414958791,6.649839096,1.615503173,0.047674449,5.752435703,0.480781595,9.02E-06
13945,0,1.36909472,0.026413701,6.2497085,7.899392932,0.277499176,0.477694292,6.547758898,1.615288848,0.052559127,5.80906535,0.473502631,2.25E-05
13946,0,1.36919333,0.311800387,6.26914095,7.936905954,0.088446683,0.295961428,6.670179788,1.615652956,0.343692346,5.751469252,0.474141661,0.000971629
13947,0,1.369625555,0.2082979,6.276267374,7.94520133,0.023870244,0.406767074,6.640091525,1.615482325,0.051958412,5.751760945,0.481070733,0.004558434
13948,0,1.369170848,0.110328999,6.266149843,7.936888572,0.21407871,0.407136379,6.60289416,1.615390514,0.045376686,5.752926263,0.47467379,0.000182396
13949,0,1.369174175,0.215216774,6.263565234,7.932021065,0.126198466,0.397838927,6.637411994,1.615478365,0.052511778,5.751670351,0.482821734,0.000960132
13950,0,1.369550997,0.298728579,6.269011929,7.940789057,0.027477487,0.366877206,6.656449501,1.615544136,0.228721706,5.751382542,0.483817636,0.00210676
13951,0,1.36921942,0.497056993,6.27739773,7.936972772,0.119684103,0.392589864,6.640749042,1.615488731,0.507713595,5.75106253,0.476130205,9.32E-05
13952,0,1.369389677,0.371726215,6.268814849,7.940484058,0.034567797,0.414166958,6.67139021,1.615555479,0.048822678,5.751309186,0.480290873,0.003628208
13953,0,1.369155913,0.156889258,6.25182061,7.932666854,0.603392086,0.328277608,6.613258497,1.615421984,0.174810783,5.750539316,0.473723902,5.61E-06
13954,0,1.369258888,0.232566931,6.270619022,7.938182386,0.043583883,0.333770491,6.652114314,1.615551552,0.056363331,5.751770045,0.489457746,0.00112416
13955,0,1.369110472,0.067330072,6.256141118,7.89644655,0.421863672,0.341990322,6.545394611,1.615203297,0.067717875,5.744131732,0.48593582,5.23E-05
13956,0,1.369171967,0.237335599,6.272541332,7.934490154,0.144777481,0.449235942,6.637030286,1.615463795,0.064285257,5.751543586,0.477936607,0.000111207
13957,0,1.369164423,0.18426808,6.267554901,7.938162187,0.290118676,0.329782286,6.624173611,1.615458966,0.105116859,5.752136048,0.475068095,0.000206952
13958,0,1.369173071,0.103797002,6.267498253,7.937148836,0.243773556,0.174392242,6.604605369,1.61538073,0.043420553,5.751570056,0.477274228,7.34E-05
13959,0,1.369186062,0.336975277,6.267602197,7.933436735,0.04394339,0.349177116,6.660525137,1.615568113,0.112031435,5.751306977,0.485514709,0.002915244
13960,0,1.369412524,0.038415539,6.24160968,7.957335143,0.099692704,0.555661459,6.579997763,1.615361392,0.062934727,5.750086354,0.473810497,0.005071336
13961,0,1.36917976,0.205477955,6.269449859,7.936950326,0.285367363,0.218694358,6.614834271,1.615448049,0.052260073,5.751228722,0.475285645,0.000118925
13962,0,1.369166366,0.187764308,6.272047241,7.936785719,0.266149278,0.301056049,6.624446691,1.615468344,0.062112355,5.75203061,0.483914613,0.000106431
13963,0,1.369150948,0.422647561,6.262230938,7.923163291,0.239334965,0.171369014,6.63166831,1.615608276,0.395188486,5.751096706,0.481720072,0.00020307
13964,0,1.369180854,0.449606667,6.270781437,7.939373278,0.191706052,0.253072328,6.664977065,1.615689484,0.349107601,5.751214823,0.492037259,0.000488904
13965,0,1.369159748,0.079373822,6.269587553,7.935994762,0.241588801,0.149480966,6.600768296,1.615337586,0.059144041,5.751691303,0.474557911,7.17E-05
13966,0,1.369159347,0.172899098,6.268858133,7.934520221,0.315177855,0.479026791,6.627173188,1.61543874,0.055257719,5.752701261,0.484912095,4.68E-05
13967,0,1.369029581,0.29848563,6.279337257,7.92686211,0.039445478,0.302453161,6.652665647,1.615577146,0.078438077,5.751343054,0.486832305,0.001241971
13968,0,1.367499483,0.233237134,6.205616665,7.80127851,0.06808541,0.294605172,6.662802229,1.615624845,0.187687268,5.752040148,0.494217985,0.009657826
13969,0,1.369160198,0.196349481,6.26960694,7.933243034,0.172756119,0.421137194,6.644526901,1.615488326,0.053416197,5.752385399,0.480850994,0.000598596
13970,0,1.369081368,0.381009482,6.226930729,7.916481154,0.150590455,0.12763108,6.655775427,1.616006949,0.482019945,5.751269137,0.485179651,0.002879995
13971,0,1.369199208,0.35995001,6.276449983,7.938385936,0.101902707,0.366451159,6.670096504,1.615584255,0.085274044,5.751355432,0.487404169,0.000691728
13972,0,1.369354785,0.174613486,6.270341412,7.939914318,0.052625869,0.357999579,6.61822715,1.615434328,0.09779448,5.75131367,0.478840448,0.005426398
13973,0,1.36917399,0.125488764,6.264992328,7.93684468,0.195262278,0.498324526,6.608837931,1.615403877,0.04623879,5.753046269,0.473719602,0.000264244
13974,0,1.369296301,0.477340479,6.277278603,7.938095158,0.034471979,0.365078726,6.662795893,1.615563852,0.073113687,5.751125146,0.486200592,0.001349579
13975,0,1.369136425,0.356473498,6.245238928,7.924252302,0.339524142,0.284233824,6.677706039,1.615700028,0.056602846,5.75196122,0.499806283,0.000350593
13976,0,1.369197036,0.218667351,6.273984749,7.943366594,0.211186255,0.307360225,6.628304804,1.615480908,0.118414778,5.751491633,0.479749513,0.000224857
13977,0,1.369160315,0.14333819,6.265069159,7.934828648,0.319527162,0.298828893,6.618156175,1.615444351,0.05630945,5.752620619,0.476754851,0.000868924
13978,0,1.369158397,0.14728591,6.25482559,7.915510533,0.497761745,0.365645483,6.616062216,1.61542696,0.049421878,5.749391819,0.481365522,4.59E-05
13979,0,1.369156746,0.303308072,6.264881461,7.935402223,0.414178356,0.324485697,6.655031084,1.615568199,0.047123087,5.726523289,0.489517975,1.06E-05
13980,0,1.369229814,0.360373,6.262431562,7.941468735,0.117006709,0.338274538,6.667378535,1.615598858,0.292836589,5.75134492,0.482908157,0.000980428
13981,0,1.369172436,0.285107412,6.269253551,7.935734501,0.191374516,0.409398117,6.65056897,1.615507186,0.050146089,5.751509764,0.492199652,8.31E-05
13982,0,1.369167982,0.066082398,6.267505331,7.937202103,0.272439504,0.156600689,6.598775496,1.61532247,0.055589612,5.751735731,0.47825334,0.000109489
13983,0,1.369168643,0.283301509,6.268488899,7.939518177,0.33195717,0.364954232,6.643086743,1.615506089,0.137852913,5.75168999,0.478235474,7.29E-05
13984,0,1.369179269,0.093752355,6.265972838,7.935861111,0.159185857,0.282760209,6.601600239,1.615377632,0.049130834,5.751680974,0.476173494,0.000250989
13985,0,1.369165885,0.249571479,6.264833638,7.936428421,0.275410608,0.442996344,6.647611817,1.6154881,0.095175077,5.751896643,0.482585613,0.000120303
13986,0,1.369320883,0.319058292,6.256432484,7.934928583,0.028895607,0.248541406,6.638668933,1.615562078,0.202915305,5.751167302,0.480279249,0.009335267
13987,0,1.369133267,0.156390014,6.272159191,7.927544331,0.126490277,0.392838122,6.62298094,1.61544224,0.050333217,5.753540105,0.49000348,9.39E-05
13988,0,1.369160528,0.173510023,6.271042528,7.934308752,0.229516152,0.360446166,6.625222126,1.615454811,0.071117898,5.752386019,0.47803477,5.04E-05
13989,0,1.369190909,0.188427089,6.271458156,7.937717477,0.100540722,0.47197517,6.641641035,1.615467792,0.084721446,5.752543479,0.485705292,0.000229868
13990,0,1.369191383,0.2363731,6.270552337,7.940014138,0.176397536,0.40493782,6.650206335,1.615508144,0.079111866,5.751868373,0.483220077,0.000384239
13991,0,1.369212413,0.579136537,6.268828666,7.9331349,0.017019561,0.199508642,6.681069037,1.615911819,0.07221199,5.751103177,0.489384734,0.006402613
13992,0,1.369168309,0.147505379,6.264776379,7.934210578,0.186526751,0.20055835,6.615575651,1.61545899,0.060117318,5.752086848,0.487723008,0.000185405
13993,0,1.369185139,0.162806415,6.271327124,7.938135265,0.172295457,0.252104592,6.615753891,1.615444236,0.093251325,5.751524409,0.478726633,0.000267692
13994,0,1.369189188,0.384749093,6.271443457,7.940870216,0.195493958,0.277303005,6.653680331,1.615604983,0.124586709,5.751249311,0.47707321,0.000603023
13995,0,1.36915092,0.273696869,6.269049798,7.929853857,0.274711071,0.386298456,6.658779206,1.615539439,0.086601473,5.752191762,0.479335252,0.000107538
13996,0,1.369196002,0.298480159,6.273789749,7.937567051,0.129917379,0.354600424,6.645834583,1.615519216,0.073996686,5.751345387,0.484195683,0.000620262
